symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2020-04-06 00:00:00+00:00,262.47,263.11,249.38,250.9,50455071,63.91280601,64.06864933,60.72532313,61.09545101,201820284,0,1
AAPL,2020-04-07 00:00:00+00:00,259.43,271.7,259,270.8,50721831,63.17255025,66.16035887,63.06784302,65.9412042,202887324,0,1
AAPL,2020-04-08 00:00:00+00:00,266.07,267.37,261.23,262.74,42223821,64.78942468,65.10598142,63.61085958,63.97855241,168895284,0,1
AAPL,2020-04-09 00:00:00+00:00,267.99,270.07,264.7,268.7,40529123,65.25695463,65.76344542,64.45582257,65.42984331,162116492,0,1
AAPL,2020-04-13 00:00:00+00:00,273.25,273.7,265.83,268.31,32755731,66.53779191,66.64736924,64.73098343,65.33487629,131022924,0,1
AAPL,2020-04-14 00:00:00+00:00,287.05,288.25,278.05,280,48748672,69.89816347,70.19036969,67.7066168,68.18145191,194994688,0,1
AAPL,2020-04-15 00:00:00+00:00,284.43,286.33,280.63,282.4,32788641,69.26017988,69.72283973,68.33486018,68.76586435,131154564,0,1
AAPL,2020-04-16 00:00:00+00:00,286.69,288.2,282.35,287.38,39281290,69.8105016,70.17819443,68.75368909,69.97852018,157125160,0,1
AAPL,2020-04-17 00:00:00+00:00,282.8,286.95,276.86,284.69,53812478,68.86326643,69.87381295,67.41684563,69.32349123,215249912,0,1
AAPL,2020-04-20 00:00:00+00:00,276.93,281.68,276.85,277.95,32503750,67.43389099,68.59054062,67.41441057,67.68226628,130015000,0,1
AAPL,2020-04-21 00:00:00+00:00,268.37,277.25,265.43,276.28,45247893,65.3494866,67.51181265,64.63358136,67.27561262,180991572,0,1
AAPL,2020-04-22 00:00:00+00:00,276.1,277.9,272.2,273.61,29264342,67.23178169,67.67009102,66.28211146,66.62545377,117057368,0,1
AAPL,2020-04-23 00:00:00+00:00,275.03,281.75,274.87,275.87,31203582,66.97123114,68.60758598,66.93227031,67.17577549,124814328,0,1
AAPL,2020-04-24 00:00:00+00:00,282.97,283.01,277,277.2,31627183,68.90466231,68.91440252,67.45093635,67.49963739,126508732,0,1
AAPL,2020-04-27 00:00:00+00:00,283.17,284.54,279.95,281.8,29271893,68.95336335,69.28696545,68.16927665,68.61976124,117087572,0,1
AAPL,2020-04-28 00:00:00+00:00,278.58,285.83,278.2,285.08,28001187,67.83567455,69.60108714,67.74314258,69.41845825,112004748,0,1
AAPL,2020-04-29 00:00:00+00:00,287.73,289.67,283.89,284.73,34320204,70.06374699,70.53614705,69.12868708,69.33323144,137280816,0,1
AAPL,2020-04-30 00:00:00+00:00,293.8,294.53,288.35,289.96,45765968,71.54182347,71.71958225,70.21472021,70.60676356,183063872,0,1
AAPL,2020-05-01 00:00:00+00:00,289.07,299,285.85,286.25,60154175,70.39004394,72.80805043,69.60595724,69.70335932,240616700,0,1
AAPL,2020-05-04 00:00:00+00:00,293.16,293.69,286.32,289.17,33391986,71.38598015,71.5150379,69.72040468,70.41439446,133567944,0,1
AAPL,2020-05-05 00:00:00+00:00,297.56,301,294.46,295.06,36937795,72.45740296,73.2950608,71.70253689,71.84864,147751180,0,1
AAPL,2020-05-06 00:00:00+00:00,300.63,303.24,298.87,300.46,35583438,73.20496388,73.84051242,72.77639476,73.163568,142333752,0,1
AAPL,2020-05-07 00:00:00+00:00,303.74,305.17,301.97,303.22,28803764,73.96226501,74.31047742,73.53126083,73.83564231,115215056,0,1
AAPL,2020-05-08 00:00:00+00:00,310.13,310.35,304.29,305.64,33511985,75.7179374,75.77165018,74.29210709,74.62170827,134047940,0.82,1
AAPL,2020-05-11 00:00:00+00:00,315.01,317.05,307.24,308.1,36486561,76.90938464,77.40744866,75.01234671,75.22231487,145946244,0,1
AAPL,2020-05-12 00:00:00+00:00,311.41,319.69,310.91,317.83,40575263,76.03044815,78.05200208,75.90837364,77.5978849,162301052,0,1
AAPL,2020-05-13 00:00:00+00:00,307.65,315.95,303.21,312.15,50155639,75.11244781,77.13888473,74.02842614,76.21111843,200622556,0,1
AAPL,2020-05-14 00:00:00+00:00,309.54,309.79,301.53,304.51,39732269,75.57388947,75.63492673,73.61825577,74.34581987,158929076,0,1
AAPL,2020-05-15 00:00:00+00:00,307.71,307.9,300.21,300.35,41587094,75.12709675,75.17348507,73.29597906,73.33015992,166348376,0,1
AAPL,2020-05-18 00:00:00+00:00,314.96,316.5,310.32,313.17,33843125,76.89717719,77.27316669,75.76432571,76.46015044,135372500,0,1
AAPL,2020-05-19 00:00:00+00:00,313.14,318.52,313.01,315.03,25432385,76.45282596,77.76634772,76.42108659,76.91426762,101729540,0,1
AAPL,2020-05-20 00:00:00+00:00,319.23,319.52,316.52,316.68,27876215,77.93969353,78.01049675,77.27804967,77.31711352,111504860,0,1
AAPL,2020-05-21 00:00:00+00:00,316.85,320.89,315.87,318.66,25672211,77.35861885,78.34498091,77.11935281,77.80052859,102688844,0,1
AAPL,2020-05-22 00:00:00+00:00,318.89,319.23,315.35,315.77,20450754,77.85668286,77.93969353,76.99239531,77.0949379,81803016,0,1
AAPL,2020-05-26 00:00:00+00:00,316.73,324.24,316.5,323.5,31380454,77.32932097,79.16288015,77.27316669,78.98220987,125521816,0,1
AAPL,2020-05-27 00:00:00+00:00,318.11,318.71,313.09,316.14,28236274,77.66624662,77.81273604,76.44061851,77.18527304,112945096,0,1
AAPL,2020-05-28 00:00:00+00:00,318.25,323.44,315.63,316.77,33449103,77.70042749,78.96756093,77.06075704,77.33908693,133796412,0,1
AAPL,2020-05-29 00:00:00+00:00,317.94,321.15,316.47,319.25,38399532,77.62474129,78.40845966,77.26584222,77.94457651,153598128,0,1
AAPL,2020-06-01 00:00:00+00:00,321.85,322.35,317.21,317.75,20254653,78.57936398,78.70143849,77.4465125,77.57835297,81018612,0,1
AAPL,2020-06-02 00:00:00+00:00,323.34,323.44,318.93,320.75,21910704,78.94314603,78.96756093,77.86644882,78.31080005,87642816,0,1
AAPL,2020-06-03 00:00:00+00:00,325.12,326.2,322.3,324.66,26122804,79.37773129,79.64141224,78.68923104,79.26542274,104491216,0,1
AAPL,2020-06-04 00:00:00+00:00,322.32,325.62,320.78,324.39,21890091,78.69411402,79.49980581,78.31812452,79.19950251,87560364,0,1
AAPL,2020-06-05 00:00:00+00:00,331.5,331.75,323.23,323.35,34312550,80.93540208,80.99643934,78.91628964,78.94558752,137250200,0,1
AAPL,2020-06-08 00:00:00+00:00,333.46,333.6,327.32,330.25,23913634,81.41393417,81.44811503,79.91485915,80.6302158,95654536,0,1
AAPL,2020-06-09 00:00:00+00:00,343.99,345.61,332.01,332.14,36928091,83.98482341,84.38034483,81.05991808,81.09165746,147712364,0,1
AAPL,2020-06-10 00:00:00+00:00,352.84,354.77,346.09,347.9,41662938,86.14554229,86.61674991,84.49753637,84.9394461,166651752,0,1
AAPL,2020-06-11 00:00:00+00:00,335.9,351.06,335.48,349.31,50415613,82.00965779,85.71095703,81.9071152,85.28369623,201662452,0,1
AAPL,2020-06-12 00:00:00+00:00,338.8,347.8,334.22,344.72,50036513,82.71768997,84.9150312,81.59948743,84.1630522,200146052,0,1
AAPL,2020-06-15 00:00:00+00:00,342.99,345.68,332.58,333.25,34702230,83.74067439,84.39743527,81.19908303,81.36266287,138808920,0,1
AAPL,2020-06-16 00:00:00+00:00,352.08,353.2,344.72,351.46,41357182,85.95998903,86.23343594,84.1630522,85.80861664,165428728,0,1
AAPL,2020-06-17 00:00:00+00:00,351.59,355.4,351.09,355.15,28601626,85.84035601,86.7705638,85.7182815,86.70952654,114406504,0,1
AAPL,2020-06-18 00:00:00+00:00,351.73,353.45,349.22,351.41,24205096,85.87453687,86.2944732,85.26172282,85.79640918,96820384,0,1
AAPL,2020-06-19 00:00:00+00:00,349.72,356.56,345.15,354.64,66118952,85.38379733,87.05377667,84.26803628,86.58501054,264475808,0,1
AAPL,2020-06-22 00:00:00+00:00,358.87,359.46,351.15,351.34,33861316,87.61776092,87.76180884,85.73293044,85.77931875,135445264,0,1
AAPL,2020-06-23 00:00:00+00:00,366.53,372.38,362.27,364,53038869,89.48794246,90.91621426,88.44786761,88.87024542,212155476,0,1
AAPL,2020-06-24 00:00:00+00:00,360.06,368.79,358.52,365,48155849,87.90829826,90.03971925,87.53230876,89.11439445,192623396,0,1
AAPL,2020-06-25 00:00:00+00:00,364.84,365,357.57,360.7,34380628,89.0753306,89.11439445,87.30036718,88.06455364,137522512,0,1
AAPL,2020-06-26 00:00:00+00:00,353.63,365.32,353.02,364.41,51314211,86.33842002,89.19252213,86.18948912,88.97034652,205256844,0,1
AAPL,2020-06-29 00:00:00+00:00,361.78,362.1736,351.28,353.25,32661519,88.32823458,88.42433164,85.76466981,86.24564339,130646076,0,1
AAPL,2020-06-30 00:00:00+00:00,364.8,365.98,360,360.08,35055821,89.06556464,89.35366049,87.89364932,87.91318124,140223284,0,1
AAPL,2020-07-01 00:00:00+00:00,364.11,367.36,363.91,365.12,27690454,88.89710181,89.69058615,88.84827201,89.14369233,110761816,0,1
AAPL,2020-07-02 00:00:00+00:00,364.11,370.47,363.64,367.85,28814516,88.89710181,90.44988962,88.78235177,89.81021917,115258064,0,1
AAPL,2020-07-06 00:00:00+00:00,373.85,375.78,369.87,370,29745936,91.27511333,91.74632095,90.3034002,90.33513958,118983744,0,1
AAPL,2020-07-07 00:00:00+00:00,372.69,378.62,372.23,375.41,28206999,90.99190046,92.43970418,90.8795919,91.65598581,112827996,0,1
AAPL,2020-07-08 00:00:00+00:00,381.37,381.5,376.36,376.72,29274479,93.111114,93.14285337,91.88792738,91.97582103,117097916,0,1
AAPL,2020-07-09 00:00:00+00:00,383.01,385.27,378.69,385.05,31420357,93.5115184,94.0632952,92.45679461,94.00958242,125681428,0,1
AAPL,2020-07-10 00:00:00+00:00,383.68,383.92,378.82,381.34,22564330,93.67509825,93.73369402,92.48853398,93.10378953,90257320,0,1
AAPL,2020-07-13 00:00:00+00:00,381.91,399.82,381.03,389.06,47913079,93.24295447,97.61566353,93.02810333,94.98862001,191652316,0,1
AAPL,2020-07-14 00:00:00+00:00,388.23,389.02,375.51,379.36,42748119,94.78597632,94.97885405,91.68040071,92.62037446,170992476,0,1
AAPL,2020-07-15 00:00:00+00:00,390.9,396.99,385.96,395.96,38306874,95.43785422,96.92472178,94.23175803,96.67324829,153227496,0,1
AAPL,2020-07-16 00:00:00+00:00,386.09,389.62,383.62,386.25,27645927,94.2634974,95.12534346,93.66044931,94.30256125,110583708,0,1
AAPL,2020-07-17 00:00:00+00:00,385.31,388.59,383.36,387.95,23046755,94.07306116,94.87386997,93.59697056,94.71761459,92187020,0,1
AAPL,2020-07-20 00:00:00+00:00,393.43,394,384.25,385.67,22397208,96.05555125,96.1947162,93.81426319,94.16095481,89588832,0,1
AAPL,2020-07-21 00:00:00+00:00,388,397,386.97,396.69,25627347,94.72982204,96.92716327,94.47834855,96.85147708,102509388,0,1
AAPL,2020-07-22 00:00:00+00:00,389.09,391.9,386.41,386.77,22250413,94.99594448,95.68200324,94.34162509,94.42951874,89001652,0,1
AAPL,2020-07-23 00:00:00+00:00,371.38,388.31,368.039,387.9935,49251108,90.67206523,94.80550824,89.85636334,94.72823507,197004432,0,1
AAPL,2020-07-24 00:00:00+00:00,370.46,371.88,356.58,363.95,46359716,90.44744813,90.79413974,87.05865965,88.85803797,185438864,0,1
AAPL,2020-07-27 00:00:00+00:00,379.24,379.62,373.92,374.84,30303548,92.59107658,92.6838532,91.29220376,91.51682086,121214192,0,1
AAPL,2020-07-28 00:00:00+00:00,373.01,378.1986,372.99,377.47,25906375,91.07002814,92.33681978,91.06514516,92.1589328,103625500,0,1
AAPL,2020-07-29 00:00:00+00:00,380.16,380.92,374.85,375,22582314,92.81569368,93.00124694,91.51926235,91.55588471,90329256,0,1
AAPL,2020-07-30 00:00:00+00:00,384.76,385.19,375.07,376.75,39532505,93.9387792,94.04376328,91.57297514,91.9831455,158130020,0,1
AAPL,2020-07-31 00:00:00+00:00,425.04,425.66,403.3,411.535,93573867,103.773102,103.9244744,98.46530214,100.4758694,374295468,0,1
AAPL,2020-08-03 00:00:00+00:00,435.75,446.5457,431.57,432.8,77037847,106.387938,109.0236977,105.3673951,105.6676984,308151388,0,1
AAPL,2020-08-04 00:00:00+00:00,438.66,443.16,433.55,436.53,43198092,107.0984117,108.1970823,105.8508102,106.5783743,172792368,0,1
AAPL,2020-08-05 00:00:00+00:00,440.25,441.57,435.59,437.51,30497988,107.4866086,107.8088854,106.3488742,106.8176403,121991952,0,1
AAPL,2020-08-06 00:00:00+00:00,455.61,457.65,439.19,441.62,50607225,111.2367377,111.7348017,107.2278107,107.8210928,202428900,0,1
AAPL,2020-08-07 00:00:00+00:00,444.45,454.7,441.17,452.82,49511403,108.7122368,111.2193814,107.9099505,110.7595344,198045612,0.82,1
AAPL,2020-08-10 00:00:00+00:00,450.91,455.1,440,450.4,53100856,110.2923494,111.3172212,107.6237691,110.1676036,212403424,0,1
AAPL,2020-08-11 00:00:00+00:00,437.5,449.93,436.4267,447.875,46975594,107.0122704,110.0526419,106.7497418,109.54999,187902376,0,1
AAPL,2020-08-12 00:00:00+00:00,452.04,453.1,441.19,441.99,41486205,110.5687468,110.8280222,107.9148425,108.110522,165944820,0,1
AAPL,2020-08-13 00:00:00+00:00,460.04,464.17,455.71,457.72,52520516,112.5255426,113.5357384,111.4664268,111.9580718,210082064,0,1
AAPL,2020-08-14 00:00:00+00:00,459.63,460,452.18,459.315,41391302,112.4252568,112.5157586,110.6029907,112.348208,165565208,0,1
AAPL,2020-08-17 00:00:00+00:00,458.43,464.35,455.8501,464.25,29431414,112.1317374,113.5797663,111.5006952,113.5553064,117725656,0,1
AAPL,2020-08-18 00:00:00+00:00,462.25,464,456.03,457.41,26408385,113.0661074,113.4941565,111.5446987,111.882246,105633540,0,1
AAPL,2020-08-19 00:00:00+00:00,462.83,468.65,462.44,463.933,36384502,113.2079751,114.6315441,113.1125813,113.4777683,145538008,0,1
AAPL,2020-08-20 00:00:00+00:00,473.1,473.568,462.9335,463,31726797,115.7200117,115.8344843,113.2332912,113.249557,126907188,0,1
AAPL,2020-08-21 00:00:00+00:00,497.48,499.472,477,477.05,84513660,121.6833469,122.1705891,116.6739497,116.6861796,338054640,0,1
AAPL,2020-08-24 00:00:00+00:00,503.43,515.14,495.745,514.79,86484442,123.1387138,126.0029737,121.2589668,125.9173638,345937768,0,1
AAPL,2020-08-25 00:00:00+00:00,499.3,500.7172,492.21,498.79,52873947,122.128518,122.4751643,120.3943077,122.0037722,211495788,0,1
AAPL,2020-08-26 00:00:00+00:00,506.09,507.97,500.33,504.7165,40755567,123.7893484,124.2491954,122.3804554,123.453391,163022268,0,1
AAPL,2020-08-27 00:00:00+00:00,500.04,509.94,495.33,508.57,38888096,122.3095216,124.7310564,121.1574581,124.3959551,155552384,0,1
AAPL,2020-08-28 00:00:00+00:00,499.23,505.77,498.31,504.05,46907479,122.111396,123.7110766,121.8863645,123.2903655,187629916,0,1
AAPL,2020-08-31 00:00:00+00:00,129.04,131,126,127.58,223505733,126.2524651,128.170125,123.2781355,124.8240042,223505733,0,4
AAPL,2020-09-01 00:00:00+00:00,134.18,134.8,130.53,132.76,152470142,131.2814303,131.888037,127.710278,129.8921053,152470142,0,1
AAPL,2020-09-02 00:00:00+00:00,131.4,137.98,127,137.59,200118991,128.5614842,134.9993424,124.2565334,134.6177672,200118991,0,1
AAPL,2020-09-03 00:00:00+00:00,120.88,128.84,120.5,126.91,257599640,118.2687383,126.0567855,117.896947,124.1684776,257599640,0,1
AAPL,2020-09-04 00:00:00+00:00,120.96,123.7,110.89,120.07,332607163,118.3470101,121.0278203,108.4945432,117.476236,332607163,0,1
AAPL,2020-09-08 00:00:00+00:00,112.82,118.99,112.68,113.95,231366563,110.3828512,116.4195662,110.2458755,111.4884408,231366563,0,1
AAPL,2020-09-09 00:00:00+00:00,117.32,119.14,115.26,117.26,176940455,114.7856417,116.5663259,112.770142,114.7269378,176940455,0,1
AAPL,2020-09-10 00:00:00+00:00,113.49,120.5,112.5,120.36,182274391,111.0383778,117.896947,110.0697638,117.7599713,182274391,0,1
AAPL,2020-09-11 00:00:00+00:00,112,115.23,110,114.57,180860325,109.5805649,112.7407901,107.6237691,112.0950475,180860325,0,1
AAPL,2020-09-14 00:00:00+00:00,115.355,115.93,112.8,114.72,140150087,112.8630898,113.4256686,110.3632832,112.2418072,140150087,0,1
AAPL,2020-09-15 00:00:00+00:00,115.54,118.829,113.61,118.33,184642039,113.0440935,116.2620442,111.1557855,115.7738236,184642039,0,1
AAPL,2020-09-16 00:00:00+00:00,112.13,116,112.04,115.23,155026675,109.7077566,113.4941565,109.6197008,112.7407901,155026675,0,1
AAPL,2020-09-17 00:00:00+00:00,110.34,112.2,108.71,109.72,178010968,107.9564244,109.7762445,106.3616358,107.3498177,178010968,0,1
AAPL,2020-09-18 00:00:00+00:00,106.84,110.88,106.09,110.4,287104882,104.5320317,108.4847592,103.7982333,108.0151282,287104882,0,1
AAPL,2020-09-21 00:00:00+00:00,110.08,110.19,103.1,104.54,195713815,107.7020409,107.8096647,100.8728236,102.2817166,195713815,0,1
AAPL,2020-09-22 00:00:00+00:00,111.81,112.86,109.16,112.68,183055373,109.3946693,110.4219871,106.8019149,110.2458755,183055373,0,1
AAPL,2020-09-23 00:00:00+00:00,107.12,112.11,106.77,111.62,150718671,104.8059831,109.6881887,104.4635439,109.2087737,150718671,0,1
AAPL,2020-09-24 00:00:00+00:00,108.22,110.25,105,105.17,167743349,105.8822208,107.8683686,102.7317796,102.8981072,167743349,0,1
AAPL,2020-09-25 00:00:00+00:00,112.28,112.44,107.67,108.43,149981441,109.8545163,110.01106,105.344102,106.0876844,149981441,0,1
AAPL,2020-09-28 00:00:00+00:00,114.96,115.32,112.78,115.01,137672403,112.4766227,112.8288459,110.3437153,112.5255426,137672403,0,1
AAPL,2020-09-29 00:00:00+00:00,114.09,115.31,113.57,114.55,100060526,111.6254165,112.8190619,111.1166496,112.0754795,100060526,0,1
AAPL,2020-09-30 00:00:00+00:00,115.81,117.26,113.62,113.79,142675184,113.3082609,114.7269378,111.1655695,111.3318971,142675184,0,1
AAPL,2020-10-01 00:00:00+00:00,116.79,117.72,115.83,117.64,116120440,114.2670908,115.1770009,113.3278289,115.0987291,116120440,0,1
AAPL,2020-10-02 00:00:00+00:00,113.02,115.37,112.22,112.89,144711986,110.5785307,112.8777658,109.7958124,110.451339,144711986,0,1
AAPL,2020-10-05 00:00:00+00:00,116.5,116.65,113.55,113.91,106243839,113.9833554,114.1301151,111.0970816,111.4493049,106243839,0,1
AAPL,2020-10-06 00:00:00+00:00,113.16,116.12,112.25,115.7,161498212,110.7155065,113.6115642,109.8251644,113.2006371,161498212,0,1
AAPL,2020-10-07 00:00:00+00:00,115.08,115.55,114.13,114.62,96848985,112.5940304,113.0538774,111.6645524,112.1439674,96848985,0,1
AAPL,2020-10-08 00:00:00+00:00,114.97,116.4,114.5901,116.25,83477153,112.4864067,113.8855157,112.1147133,113.738756,83477153,0,1
AAPL,2020-10-09 00:00:00+00:00,116.97,117,114.92,115.28,100506865,114.4432025,114.4725544,112.4374868,112.78971,100506865,0,1
AAPL,2020-10-12 00:00:00+00:00,124.4,125.18,119.2845,120.06,240226769,121.7126989,122.4758492,116.7077044,117.466452,240226769,0,1
AAPL,2020-10-13 00:00:00+00:00,121.1,125.39,119.65,125.27,262330451,118.4839858,122.6813128,117.0653088,122.563905,262330451,0,1
AAPL,2020-10-14 00:00:00+00:00,121.19,123.03,119.62,121,151062308,118.5720416,120.3722937,117.0359569,118.386146,151062308,0,1
AAPL,2020-10-15 00:00:00+00:00,120.71,121.2,118.15,118.72,112559219,118.1024106,118.5818256,115.597712,116.1553988,112559219,0,1
AAPL,2020-10-16 00:00:00+00:00,119.02,121.548,118.81,121.28,115393808,116.4489182,118.922308,116.2434546,118.6600974,115393808,0,1
AAPL,2020-10-19 00:00:00+00:00,115.98,120.419,115.66,119.96,120639337,113.4745885,117.8176968,113.1615012,117.3686122,120639337,0,1
AAPL,2020-10-20 00:00:00+00:00,117.51,118.98,115.63,116.2,124423728,114.9715373,116.4097822,113.1321493,113.6898361,124423728,0,1
AAPL,2020-10-21 00:00:00+00:00,116.87,118.705,116.45,116.67,89945980,114.3453627,116.1407228,113.9344355,114.1496831,89945980,0,1
AAPL,2020-10-22 00:00:00+00:00,115.75,118.04,114.59,117.45,101987954,113.249557,115.4900882,112.1146155,114.9128335,101987954,0,1
AAPL,2020-10-23 00:00:00+00:00,115.04,116.55,114.28,116.39,82572645,112.5548945,114.0322753,111.8113121,113.8757317,82572645,0,1
AAPL,2020-10-26 00:00:00+00:00,115.05,116.55,112.88,114.01,111850657,112.5646785,114.0322753,110.441555,111.5471447,111850657,0,1
AAPL,2020-10-27 00:00:00+00:00,116.6,117.28,114.5399,115.49,92276772,114.0811952,114.7465058,112.0655977,112.9951736,92276772,0,1
AAPL,2020-10-28 00:00:00+00:00,111.2,115.43,111.1,115.05,143937823,108.7978466,112.9364697,108.7000068,112.5646785,143937823,0,1
AAPL,2020-10-29 00:00:00+00:00,115.32,116.93,112.2,112.37,146129173,112.8288459,114.4040665,109.7762445,109.9425721,146129173,0,1
AAPL,2020-10-30 00:00:00+00:00,108.86,111.99,107.72,111.06,190573476,106.5083955,109.5707809,105.3930219,108.6608709,190573476,0,1
AAPL,2020-11-02 00:00:00+00:00,108.77,110.68,107.32,109.11,122866899,106.4203397,108.2890797,105.0016627,106.752995,122866899,0,1
AAPL,2020-11-03 00:00:00+00:00,110.44,111.49,108.73,109.66,107624448,108.0542642,109.081582,106.3812038,107.2911138,107624448,0,1
AAPL,2020-11-04 00:00:00+00:00,114.95,115.59,112.35,114.14,138235482,112.4668387,113.0930134,109.9230042,111.6743364,138235482,0,1
AAPL,2020-11-05 00:00:00+00:00,119.03,119.62,116.8686,117.95,126387074,116.4587021,117.0359569,114.3439929,115.4020324,126387074,0,1
AAPL,2020-11-06 00:00:00+00:00,118.69,119.2,116.13,118.32,114457922,116.3266184,116.8264632,113.8175937,115.9639859,114457922,0.205,1
AAPL,2020-11-09 00:00:00+00:00,116.32,121.99,116.05,120.5,154515315,114.0038104,119.5609081,113.7391867,118.1005773,154515315,0,1
AAPL,2020-11-10 00:00:00+00:00,115.97,117.59,114.13,115.55,138023390,113.6607797,115.2485219,111.8574181,113.2491428,138023390,0,1
AAPL,2020-11-11 00:00:00+00:00,119.49,119.63,116.44,117.19,112294954,117.1106886,117.2479009,114.1214209,114.8564867,112294954,0,1
AAPL,2020-11-12 00:00:00+00:00,119.21,120.53,118.57,119.62,103350674,116.8362641,118.1299799,116.2090079,117.2381001,103350674,0,1
AAPL,2020-11-13 00:00:00+00:00,119.26,119.6717,117.87,119.44,81688586,116.8852685,117.2887706,115.5229464,117.0616843,81688586,0,1
AAPL,2020-11-16 00:00:00+00:00,120.3,120.99,118.146,118.92,91183018,117.9045597,118.5808203,115.7934507,116.5520386,91183018,0,1
AAPL,2020-11-17 00:00:00+00:00,119.39,120.6741,118.96,119.55,74270973,117.0126799,118.2712106,116.5912421,117.1694939,74270973,0,1
AAPL,2020-11-18 00:00:00+00:00,118.03,119.82,118,118.61,76322111,115.6797605,117.4341176,115.6503579,116.2482114,76322111,0,1
AAPL,2020-11-19 00:00:00+00:00,118.64,119.06,116.81,117.59,74112972,116.277614,116.6892509,114.4840534,115.2485219,74112972,0,1
AAPL,2020-11-20 00:00:00+00:00,117.34,118.77,117.29,118.64,73604287,115.0034999,116.4050254,114.9544955,116.277614,73604287,0,1
AAPL,2020-11-23 00:00:00+00:00,113.85,117.6202,113.75,117.18,127959318,111.5829936,115.2781205,111.4849848,114.8466859,127959318,0,1
AAPL,2020-11-24 00:00:00+00:00,115.17,115.85,112.59,113.91,113226248,112.8767094,113.5431691,110.348083,111.6417988,113226248,0,1
AAPL,2020-11-25 00:00:00+00:00,116.03,116.75,115.17,115.55,76499234,113.7195849,114.4252481,112.8767094,113.2491428,76499234,0,1
AAPL,2020-11-27 00:00:00+00:00,116.59,117.49,116.22,116.57,46691331,114.2684341,115.1505131,113.9058016,114.2488323,46691331,0,1
AAPL,2020-11-30 00:00:00+00:00,119.05,120.97,116.81,116.97,169410176,116.67945,118.5612186,114.4840534,114.6408674,169410176,0,1
AAPL,2020-12-01 00:00:00+00:00,122.72,123.4693,120.01,121.01,125920963,120.2763722,121.0107519,117.6203343,118.6004221,125920963,0,1
AAPL,2020-12-02 00:00:00+00:00,123.08,123.37,120.89,122.02,89004195,120.6292038,120.9134292,118.4828115,119.5903107,89004195,0,1
AAPL,2020-12-03 00:00:00+00:00,122.94,123.78,122.21,123.52,78967630,120.4919915,121.3152652,119.7765274,121.0604424,78967630,0,1
AAPL,2020-12-04 00:00:00+00:00,122.25,122.8608,121.52,122.6,78260421,119.8157309,120.4143685,119.1002668,120.1587616,78260421,0,1
AAPL,2020-12-07 00:00:00+00:00,123.75,124.57,122.25,122.31,86711990,121.2858626,122.0895346,119.8157309,119.8745362,86711990,0,1
AAPL,2020-12-08 00:00:00+00:00,124.38,124.98,123.09,124.37,82225512,121.9033179,122.4913705,120.6390046,121.893517,82225512,0,1
AAPL,2020-12-09 00:00:00+00:00,121.78,125.95,121,124.53,115089193,119.3550897,123.4420557,118.5906212,122.050331,115089193,0,1
AAPL,2020-12-10 00:00:00+00:00,123.24,123.87,120.15,120.5,81312170,120.7860178,121.4034731,117.7575466,118.1005773,81312170,0,1
AAPL,2020-12-11 00:00:00+00:00,122.41,122.76,120.55,122.43,86939786,119.972545,120.3155757,118.1495817,119.9921467,86939786,0,1
AAPL,2020-12-14 00:00:00+00:00,121.78,123.35,121.54,122.6,79075988,119.3550897,120.8938275,119.1198686,120.1587616,79075988,0,1
AAPL,2020-12-15 00:00:00+00:00,127.88,127.9,124.13,124.34,157572262,125.3336251,125.3532269,121.6582959,121.8641144,157572262,0,1
AAPL,2020-12-16 00:00:00+00:00,127.81,128.37,126.56,127.41,98208591,125.265019,125.8138681,124.0399092,124.8729838,98208591,0,1
AAPL,2020-12-17 00:00:00+00:00,128.7,129.58,128.045,128.9,94359811,126.1372971,126.9997743,125.4953396,126.3333146,94359811,0,1
AAPL,2020-12-18 00:00:00+00:00,126.655,129.1,126.12,128.96,192541496,124.1330176,126.5293322,123.6086706,126.3921199,192541496,0,1
AAPL,2020-12-21 00:00:00+00:00,128.23,128.31,123.449,125.02,121251553,125.6766558,125.7550628,120.9908562,122.5305741,121251553,0,1
AAPL,2020-12-22 00:00:00+00:00,131.88,134.405,129.65,131.61,169351825,129.2539762,131.7286979,127.0683805,128.9893525,169351825,0,1
AAPL,2020-12-23 00:00:00+00:00,130.96,132.43,130.78,132.16,88223692,128.3522955,129.7930245,128.1758797,129.5284008,88223692,0,1
AAPL,2020-12-24 00:00:00+00:00,131.97,133.46,131.1,131.32,54930064,129.3421841,130.8025149,128.4895077,128.7051271,54930064,0,1
AAPL,2020-12-28 00:00:00+00:00,136.69,137.34,133.51,133.99,123124632,133.9681984,134.6052555,130.8515193,131.3219614,123124632,0,1
AAPL,2020-12-29 00:00:00+00:00,134.87,138.789,134.3409,138.05,121047324,132.1844387,136.0254027,131.6658742,135.3011178,121047324,0,1
AAPL,2020-12-30 00:00:00+00:00,133.72,135.99,133.4,135.58,96452124,131.0573377,133.282137,130.7437096,132.880301,96452124,0,1
AAPL,2020-12-31 00:00:00+00:00,132.69,134.74,131.72,134.08,99116586,130.0478473,132.0570273,129.0971622,131.4101693,99116586,0,1
AAPL,2021-01-04 00:00:00+00:00,129.41,133.6116,126.76,133.52,143301887,126.8331594,130.9510962,124.2359268,130.8613202,143301887,0,1
